who_region_code,date,cases,deaths
EMRO,2021-07-22,12013533,228970
EMRO,2021-07-23,12053749,229359
EMRO,2021-07-24,12101389,230189
EMRO,2021-07-25,12165785,231178
EMRO,2021-07-26,12229446,231966
EMRO,2021-07-27,12300866,232744
EMRO,2021-07-28,12376964,233445
EMRO,2021-07-29,12450426,234317
EMRO,2021-07-30,12513203,235047
EMRO,2021-07-31,12567814,235799
EMRO,2021-08-01,12638401,236867
EMRO,2021-08-02,12704553,237749
EMRO,2021-08-03,12777823,238424
EMRO,2021-08-04,12860661,239467
EMRO,2021-08-05,12935365,240220
EMRO,2021-08-06,13012393,241194
EMRO,2021-08-07,13069667,241986
EMRO,2021-08-08,13142453,242951
EMRO,2021-08-09,13211352,244029
EMRO,2021-08-10,13283025,244886
EMRO,2021-08-11,13360310,245925
EMRO,2021-08-12,13435213,246947
EMRO,2021-08-13,13515151,248183
EMRO,2021-08-14,13573307,249094
EMRO,2021-08-15,13638025,250126
EMRO,2021-08-16,13706668,251240
EMRO,2021-08-17,13786517,252323
EMRO,2021-08-18,13862185,253513
EMRO,2021-08-19,13923200,254454
EMRO,2021-08-20,13979579,255403
EMRO,2021-08-21,14025786,256318
EMRO,2021-08-22,14086794,257472
EMRO,2021-08-23,14149198,258539
EMRO,2021-08-24,14217804,259736
EMRO,2021-08-25,14289449,260917
EMRO,2021-08-26,14357039,262026
EMRO,2021-08-27,14423309,263066
EMRO,2021-08-28,14474152,264131
EMRO,2021-08-29,14529652,265199
EMRO,2021-08-30,14587112,266305
EMRO,2021-08-31,14643031,267334
EMRO,2021-09-01,14703999,268338
EMRO,2021-09-02,14760692,269333
EMRO,2021-09-03,14808302,270217
EMRO,2021-09-04,14852248,271114
EMRO,2021-09-05,14901274,272111
EMRO,2021-09-06,14948889,273054
EMRO,2021-09-07,14998534,274065
EMRO,2021-09-08,15049447,274910
EMRO,2021-09-09,15097813,275824
EMRO,2021-09-10,15139177,276677
EMRO,2021-09-11,15171271,277418
EMRO,2021-09-12,15208310,278229
EMRO,2021-09-13,15245430,279012
EMRO,2021-09-14,15295611,279748
EMRO,2021-09-15,15333565,280496
EMRO,2021-09-16,15369416,281280
EMRO,2021-09-17,15403120,281932
EMRO,2021-09-18,15427086,282563
EMRO,2021-09-19,15456172,283198
EMRO,2021-09-20,15485524,283877
EMRO,2021-09-21,15518191,284524
EMRO,2021-09-22,15550681,285147
EMRO,2021-09-23,15581123,285744
EMRO,2021-09-24,15609378,286258
EMRO,2021-09-25,15630589,286837
EMRO,2021-09-26,15654275,287333
EMRO,2021-09-27,15680056,287927
EMRO,2021-09-28,15702907,288399
EMRO,2021-09-29,15727727,288914
EMRO,2021-09-30,15753385,289458
EMRO,2021-10-01,15778790,289927
EMRO,2021-10-02,15796524,290345
EMRO,2021-10-03,15818610,290763
EMRO,2021-10-04,15842417,291233
EURO,2020-01-24,2,0
EURO,2020-01-25,3,0
EURO,2020-01-26,3,0
EURO,2020-01-27,4,0
EURO,2020-01-28,8,0
EURO,2020-01-29,10,0
EURO,2020-01-30,10,0
EURO,2020-01-31,17,0
EURO,2020-02-01,23,0
EURO,2020-02-02,25,0
EURO,2020-02-03,33,0
EURO,2020-02-04,34,0
EURO,2020-02-05,35,0
EURO,2020-02-06,35,0
EURO,2020-02-07,37,0
EURO,2020-02-08,46,0
EURO,2020-02-09,49,0
EURO,2020-02-10,49,0
EURO,2020-02-11,52,0
EURO,2020-02-12,53,0
EURO,2020-02-13,54,0
EURO,2020-02-14,55,0
EURO,2020-02-15,56,1
EURO,2020-02-16,56,1
EURO,2020-02-17,57,1
EURO,2020-02-18,57,1
EURO,2020-02-19,58,1
EURO,2020-02-20,60,1
EURO,2020-02-21,79,2
EURO,2020-02-22,121,3
EURO,2020-02-23,219,4
EURO,2020-02-24,295,8
EURO,2020-02-25,403,11
EURO,2020-02-26,568,14
EURO,2020-02-27,833,19
EURO,2020-02-28,1139,23
EURO,2020-02-29,1513,32
EURO,2020-03-01,2275,37
EURO,2020-03-02,2840,56
EURO,2020-03-03,3537,85
EURO,2020-03-04,4538,114
EURO,2020-03-05,5982,159
EURO,2020-03-06,7776,215
EURO,2020-03-07,9940,264
EURO,2020-03-08,12482,410
EURO,2020-03-09,15638,527
EURO,2020-03-10,19056,720
EURO,2020-03-11,24495,961
EURO,2020-03-12,28444,1159
EURO,2020-03-13,40012,1536
EURO,2020-03-14,48207,1825
EURO,2020-03-15,57088,2329
EURO,2020-03-16,68173,2832
EURO,2020-03-17,79822,3440
EURO,2020-03-18,93968,4088
EURO,2020-03-19,113481,4941
EURO,2020-03-20,134326,6128
EURO,2020-03-21,156527,7569
EURO,2020-03-22,177612,8897
EURO,2020-03-23,204471,10476
EURO,2020-03-24,229340,12335
EURO,2020-03-25,261995,14595
EURO,2020-03-26,299639,16923
EURO,2020-03-27,338203,19615
EURO,2020-03-28,377244,22434
EURO,2020-03-29,409607,25050
EURO,2020-03-30,444448,28127
EURO,2020-03-31,484738,31417
EURO,2020-04-01,524719,35749
EURO,2020-04-02,564170,39654
EURO,2020-04-03,605298,43961
EURO,2020-04-04,621413,47758
EURO,2020-04-05,651767,50853
EURO,2020-04-06,683037,54489
EURO,2020-04-07,711262,59664
EURO,2020-04-08,750033,63709
EURO,2020-04-09,787932,68596
EURO,2020-04-10,824504,73120
EURO,2020-04-11,857442,76551
EURO,2020-04-12,938113,79840
EURO,2020-04-13,968146,83176
EURO,2020-04-14,1010571,86896
EURO,2020-04-15,1047393,92025
EURO,2020-04-16,1096775,96337
EURO,2020-04-17,1133839,100531
EURO,2020-04-18,1165499,103852
EURO,2020-04-19,1200098,106395
EURO,2020-04-20,1229046,109359
EURO,2020-04-21,1261631,113229
EURO,2020-04-22,1294788,116740
EURO,2020-04-23,1323984,119989
EURO,2020-04-24,1343863,123417
EURO,2020-04-25,1371905,126319
EURO,2020-04-26,1396625,128143
EURO,2020-04-27,1423335,130282
EURO,2020-04-28,1450151,133174
EURO,2020-04-29,1475056,136137
EURO,2020-04-30,1501326,138480
EURO,2020-05-01,1526900,140411
EURO,2020-05-02,1551634,142777
EURO,2020-05-03,1574749,143986
EURO,2020-05-04,1597870,145570
EURO,2020-05-05,1622751,147634
EURO,2020-05-06,1652691,150220
EURO,2020-05-07,1680258,152037
EURO,2020-05-08,1706176,154101
EURO,2020-05-09,1728848,155342
EURO,2020-05-10,1750668,156324
EURO,2020-05-11,1776045,157543
EURO,2020-05-12,1800200,159405
EURO,2020-05-13,1822840,161033
EURO,2020-05-14,1845246,162676
EURO,2020-05-15,1867910,164051
EURO,2020-05-16,1887722,165246
EURO,2020-05-17,1906420,166287
EURO,2020-05-18,1925654,167143
EURO,2020-05-19,1946447,168096
EURO,2020-05-20,1966242,169298
EURO,2020-05-21,1985722,170288
EURO,2020-05-22,2006893,171928
EURO,2020-05-23,2025499,172819
EURO,2020-05-24,2042101,173588
EURO,2020-05-25,2058649,172273
EURO,2020-05-26,2076555,173427
EURO,2020-05-27,2093905,174466
EURO,2020-05-28,2116756,175420
EURO,2020-05-29,2135856,176379
EURO,2020-05-30,2154679,177124
EURO,2020-05-31,2171488,177556
EURO,2020-06-01,2187961,178054
EURO,2020-06-02,2204076,178882
EURO,2020-06-03,2218290,179729
EURO,2020-06-04,2240272,180351
EURO,2020-06-05,2259111,181154
EURO,2020-06-06,2277278,181763
EURO,2020-06-07,2294661,182150
EURO,2020-06-08,2311744,182603
EURO,2020-06-09,2329252,183347
EURO,2020-06-10,2347029,184062
EURO,2020-06-11,2366052,184557
EURO,2020-06-12,2385493,185133
EURO,2020-06-13,2404358,185604
EURO,2020-06-14,2422284,185920
EURO,2020-06-15,2439939,186290
EURO,2020-06-16,2458963,186943
EURO,2020-06-17,2478098,187621
EURO,2020-06-18,2497611,188171
EURO,2020-06-19,2516876,189830
EURO,2020-06-20,2534626,190282
EURO,2020-06-21,2551168,190563
EURO,2020-06-22,2567727,190845
EURO,2020-06-23,2586474,191464
EURO,2020-06-24,2605749,191904
EURO,2020-06-25,2624532,192328
EURO,2020-06-26,2644165,192883
EURO,2020-06-27,2661202,193258
EURO,2020-06-28,2677774,193554
EURO,2020-06-29,2694592,193862
EURO,2020-06-30,2711199,194354
EURO,2020-07-01,2747203,194901
EURO,2020-07-02,2766416,195363
EURO,2020-07-03,2787164,195843
EURO,2020-07-04,2804748,196234
EURO,2020-07-05,2821838,196556
EURO,2020-07-06,2840616,196893
EURO,2020-07-07,2857831,197414
EURO,2020-07-08,2875998,197951
EURO,2020-07-09,2897848,198412
EURO,2020-07-10,2918500,198869
EURO,2020-07-11,2938029,199277
EURO,2020-07-12,2954369,199582
EURO,2020-07-13,2976579,199865
EURO,2020-07-14,2995108,200284
EURO,2020-07-15,3016396,200763
EURO,2020-07-16,3037920,201194
EURO,2020-07-17,3060435,201624
EURO,2020-07-18,3089091,202643
EURO,2020-07-19,3109882,203223
EURO,2020-07-20,3133131,203504
EURO,2020-07-21,3154511,203943
EURO,2020-07-22,3175485,204377
EURO,2020-07-23,3202780,204856
EURO,2020-07-24,3225927,205254
EURO,2020-07-25,3245284,205599
EURO,2020-07-26,3263723,205873
EURO,2020-07-27,3291290,206146
EURO,2020-07-28,3312907,206752
EURO,2020-07-29,3337864,207218
EURO,2020-07-30,3363677,207601
EURO,2020-07-31,3388999,208032
EURO,2020-08-01,3406827,208373
EURO,2020-08-02,3429294,208919
EURO,2020-08-03,3460276,209247
EURO,2020-08-04,3486817,209662
EURO,2020-08-05,3514599,210089
EURO,2020-08-06,3543237,210457
EURO,2020-08-07,3573513,210817
EURO,2020-08-08,3593740,211164
EURO,2020-08-09,3613030,211737
EURO,2020-08-10,3645289,212120
EURO,2020-08-11,3669690,212492
EURO,2020-08-12,3699277,212891
EURO,2020-08-13,3732147,213306
EURO,2020-08-14,3764124,213686
EURO,2020-08-15,3788316,214179
EURO,2020-08-16,3810229,214627
EURO,2020-08-17,3844761,214923
EURO,2020-08-18,3871879,215328
EURO,2020-08-19,3905364,215828
EURO,2020-08-20,3940408,216209
EURO,2020-08-21,3976768,216136
EURO,2020-08-22,4001934,216491
EURO,2020-08-23,4025705,216890
EURO,2020-08-24,4066704,217213
EURO,2020-08-25,4097427,217670
EURO,2020-08-26,4127163,217970
EURO,2020-08-27,4171503,218397
EURO,2020-08-28,4211337,218786
EURO,2020-08-29,4239617,219124
EURO,2020-08-30,4265313,219497
EURO,2020-08-31,4312513,219928
EURO,2020-09-01,4347284,220418
EURO,2020-09-02,4388187,220887
EURO,2020-09-03,4430501,221350
EURO,2020-09-04,4477273,221906
EURO,2020-09-05,4510714,222322
EURO,2020-09-06,4542431,222676
EURO,2020-09-07,4599079,223085
EURO,2020-09-08,4641956,223637
EURO,2020-09-09,4689276,224134
EURO,2020-09-10,4741813,224620
EURO,2020-09-11,4797862,225126
EURO,2020-09-12,4840442,225534
EURO,2020-09-13,4875996,225926
EURO,2020-09-14,4939127,226384
EURO,2020-09-15,4991033,227105
EURO,2020-09-16,5049396,227904
EURO,2020-09-17,5112823,228606
EURO,2020-09-18,5182250,229356
EURO,2020-09-19,5233747,229866
EURO,2020-09-20,5278078,230289
EURO,2020-09-21,5350395,230868
EURO,2020-09-22,5413615,231742
EURO,2020-09-23,5483867,232509
EURO,2020-09-24,5560947,233220
EURO,2020-09-25,5642415,234016
EURO,2020-09-26,5703309,234687
EURO,2020-09-27,5754654,235176
EURO,2020-09-28,5826802,235836
EURO,2020-09-29,5882888,236570
EURO,2020-09-30,5972703,237669
EURO,2020-10-01,6054075,238549
EURO,2020-10-02,6140737,239468
EURO,2020-10-03,6218217,240155
EURO,2020-10-04,6298275,240727
EURO,2020-10-05,6390532,241466
EURO,2020-10-06,6481867,242634
EURO,2020-10-07,6588287,243636
EURO,2020-10-08,6707291,244653
EURO,2020-10-09,6831300,245816
EURO,2020-10-10,6946127,246701
EURO,2020-10-11,7039236,247479
EURO,2020-10-12,7159617,248471
EURO,2020-10-13,7277470,249745
EURO,2020-10-14,7426863,251206
EURO,2020-10-15,7590378,252611
EURO,2020-10-16,7754669,254185
EURO,2020-10-17,7904845,255413
EURO,2020-10-18,8044636,256473
EURO,2020-10-19,8215845,257833
EURO,2020-10-20,8383282,259761
EURO,2020-10-21,8591510,261673
EURO,2020-10-22,8816094,263607
EURO,2020-10-23,9059543,265719
EURO,2020-10-24,9273186,267533
EURO,2020-10-25,9435913,268930
EURO,2020-10-26,9726467,270980
EURO,2020-10-27,9963716,273930
EURO,2020-10-28,10229217,276598
EURO,2020-10-29,10523053,279354
EURO,2020-10-30,10832799,282496
EURO,2020-10-31,11072596,285221
EURO,2020-11-01,11299877,287323
EURO,2020-11-02,11652855,290111
EURO,2020-11-03,11938472,294632
EURO,2020-11-04,12175831,299713
EURO,2020-11-05,12501401,303559
EURO,2020-11-06,12833574,308084
EURO,2020-11-07,13144959,311503
EURO,2020-11-08,13376492,314137
EURO,2020-11-09,13628574,317690
EURO,2020-11-10,13887770,323056
EURO,2020-11-11,14194814,328320
EURO,2020-11-12,14501073,332915
EURO,2020-11-13,14798793,337872
EURO,2020-11-14,15053105,341872
EURO,2020-11-15,15266083,345076
EURO,2020-11-16,15511287,349241
EURO,2020-11-17,15797174,355184
EURO,2020-11-18,16073531,360689
EURO,2020-11-19,16357571,365756
EURO,2020-11-20,16640747,371751
EURO,2020-11-21,16876239,375944
EURO,2020-11-22,17065865,379507
EURO,2020-11-23,17272705,384035
EURO,2020-11-24,17515217,390533
EURO,2020-11-25,17770405,396360
EURO,2020-11-26,18055958,402038
EURO,2020-11-27,18345337,408214
EURO,2020-11-28,18581086,412790
EURO,2020-11-29,18774017,416352
EURO,2020-11-30,18978422,420897
EURO,2020-12-01,19219869,427190
EURO,2020-12-02,19474038,433095
EURO,2020-12-03,19743163,438860
EURO,2020-12-04,20003279,444767
EURO,2020-12-05,20249064,449324
EURO,2020-12-06,20454221,452926
EURO,2020-12-07,20646685,457155
EURO,2020-12-08,20890717,462921
EURO,2020-12-09,21148911,468501
EURO,2020-12-10,22223025,474290
EURO,2020-12-11,22498695,480334
EURO,2020-12-12,22741811,485079
EURO,2020-12-13,22948584,488691
EURO,2020-12-14,23145028,493050
EURO,2020-12-15,23401164,499698
EURO,2020-12-16,23686418,506026
EURO,2020-12-17,23980393,511825
EURO,2020-12-18,24261709,517907
EURO,2020-12-19,24496442,522633
EURO,2020-12-20,24695037,526127
EURO,2020-12-21,24907895,530602
EURO,2020-12-22,25174905,537090
EURO,2020-12-23,25450848,543167
EURO,2020-12-24,25728772,548104
EURO,2020-12-25,25937430,551980
EURO,2020-12-26,26101468,555162
EURO,2020-12-27,26257050,558524
EURO,2020-12-28,26452357,563008
EURO,2020-12-29,26721754,569748
EURO,2020-12-30,27041898,576487
EURO,2020-12-31,27337520,582004
EURO,2021-01-01,27566879,586083
EURO,2021-01-02,27744858,589241
EURO,2021-01-03,27931804,592604
EURO,2021-01-04,28157292,597109
EURO,2021-01-05,28459008,603976
EURO,2021-01-06,28753177,609771
EURO,2021-01-07,29096915,615675
EURO,2021-01-08,29391499,622082
EURO,2021-01-09,29640552,626732
EURO,2021-01-10,29841289,630211
EURO,2021-01-11,30075402,634699
EURO,2021-01-12,30334636,641655
EURO,2021-01-13,30620152,648580
EURO,2021-01-14,30899202,654893
EURO,2021-01-15,31160900,660831
EURO,2021-01-16,31364883,666048
EURO,2021-01-17,31537715,669615
EURO,2021-01-18,31760671,673676
EURO,2021-01-19,31980368,681471
EURO,2021-01-20,32247169,688897
EURO,2021-01-21,32488502,695233
EURO,2021-01-22,32733508,701677
EURO,2021-01-23,32916163,706412
EURO,2021-01-24,33066588,709919
EURO,2021-01-25,33272129,714719
EURO,2021-01-26,33469640,721438
EURO,2021-01-27,33708095,728199
EURO,2021-01-28,33934978,734847
EURO,2021-01-29,34152868,740738
EURO,2021-01-30,34322755,745700
EURO,2021-01-31,34451472,748700
EURO,2021-02-01,34640216,753326
EURO,2021-02-02,34817012,760286
EURO,2021-02-03,35022365,766444
EURO,2021-02-04,35197998,771600
EURO,2021-02-05,35408428,777677
EURO,2021-02-06,35553691,781433
EURO,2021-02-07,35677699,784077
EURO,2021-02-08,35817483,788065
EURO,2021-02-09,35964019,794307
EURO,2021-02-10,36136287,799687
EURO,2021-02-11,36305010,804534
EURO,2021-02-12,36466193,809386
EURO,2021-02-13,36599409,812698
EURO,2021-02-14,36702882,814918
EURO,2021-02-15,36819802,818071
EURO,2021-02-16,36956734,822877
EURO,2021-02-17,37117225,827690
EURO,2021-02-18,37282852,831690
EURO,2021-02-19,37449599,835933
EURO,2021-02-20,37586861,838657
EURO,2021-02-21,37711905,840718
EURO,2021-02-22,37829368,843680
EURO,2021-02-23,37978499,847939
EURO,2021-02-24,38165739,851784
EURO,2021-02-25,38350168,855053
EURO,2021-02-26,38529299,858995
EURO,2021-02-27,38687843,861730
EURO,2021-02-28,38818493,863712
EURO,2021-03-01,38934729,866536
EURO,2021-03-02,39022001,870368
EURO,2021-03-03,39214302,874474
EURO,2021-03-04,39406642,877923
EURO,2021-03-05,39597854,881775
EURO,2021-03-06,39769583,884322
EURO,2021-03-07,39912834,886204
EURO,2021-03-08,40032055,889169
EURO,2021-03-09,40201727,892753
EURO,2021-03-10,40415552,896532
EURO,2021-03-11,40619927,900042
EURO,2021-03-12,40831117,903504
EURO,2021-03-13,41034118,906239
EURO,2021-03-14,41197762,908379
EURO,2021-03-15,41339167,911376
EURO,2021-03-16,41546899,915177
EURO,2021-03-17,41777400,918795
EURO,2021-03-18,42033814,922351
EURO,2021-03-19,42274891,925834
EURO,2021-03-20,42494891,928696
EURO,2021-03-21,42679282,933169
EURO,2021-03-22,42856906,936654
EURO,2021-03-23,43067665,940822
EURO,2021-03-24,43356511,944700
EURO,2021-03-25,43643013,949012
EURO,2021-03-26,43916002,953717
EURO,2021-03-27,44169365,956813
EURO,2021-03-28,44365705,959204
EURO,2021-03-29,44540590,962381
EURO,2021-03-30,44788468,966554
EURO,2021-03-31,45088842,970794
EURO,2021-04-01,45386909,974900
EURO,2021-04-02,45652171,978753
EURO,2021-04-03,45854925,982215
EURO,2021-04-04,46101819,984882
EURO,2021-04-05,46256081,987766
EURO,2021-04-06,46442716,991146
EURO,2021-04-07,46666309,996345
EURO,2021-04-08,47012059,1001135
EURO,2021-04-09,47250177,1005931
EURO,2021-04-10,47454080,1009525
EURO,2021-04-11,47732417,1012319
EURO,2021-04-12,47918503,1015813
EURO,2021-04-13,48177151,1020206
EURO,2021-04-14,48459847,1024862
EURO,2021-04-15,48729669,1029072
EURO,2021-04-16,48994749,1033205
EURO,2021-04-17,49222705,1036552
EURO,2021-04-18,49396541,1039306
EURO,2021-04-19,49567050,1042819
EURO,2021-04-20,49813150,1047020
EURO,2021-04-21,50069046,1051382
EURO,2021-04-22,50321728,1055446
EURO,2021-04-23,50549992,1059494
EURO,2021-04-24,50731454,1062746
EURO,2021-04-25,50885327,1065313
EURO,2021-04-26,51016457,1068528
EURO,2021-04-27,51215299,1072465
EURO,2021-04-28,51424655,1076359
EURO,2021-04-29,51624222,1080033
EURO,2021-04-30,51795362,1083439
EURO,2021-05-01,51945435,1086323
EURO,2021-05-02,52045140,1088431
EURO,2021-05-03,52148047,1090982
EURO,2021-05-04,52303442,1093850
EURO,2021-05-05,52460878,1097089
EURO,2021-05-06,52616463,1100386
EURO,2021-05-07,52760878,1103460
EURO,2021-05-08,52880077,1106042
EURO,2021-05-09,52959994,1108075
EURO,2021-05-10,53044339,1110417
EURO,2021-05-11,53173501,1113226
EURO,2021-05-12,53288821,1115838
EURO,2021-05-13,53398358,1118548
EURO,2021-05-14,53503444,1120991
EURO,2021-05-15,53591448,1123028
EURO,2021-05-16,53666684,1124651
EURO,2021-05-17,53732061,1126516
EURO,2021-05-18,53826084,1128952
EURO,2021-05-19,53931712,1131255
EURO,2021-05-20,53664148,1133353
EURO,2021-05-21,53750694,1135318
EURO,2021-05-22,53823191,1137012
EURO,2021-05-23,53879884,1138208
EURO,2021-05-24,53931181,1139441
EURO,2021-05-25,53995125,1141634
EURO,2021-05-26,54067566,1143649
EURO,2021-05-27,54146046,1145421
EURO,2021-05-28,54218855,1147063
EURO,2021-05-29,54278090,1148383
EURO,2021-05-30,54329792,1149516
EURO,2021-05-31,54376747,1150774
EURO,2021-06-01,54435169,1152300
EURO,2021-06-02,54488402,1153794
EURO,2021-06-03,54563351,1155162
EURO,2021-06-04,54620481,1156594
EURO,2021-06-05,54668016,1157724
EURO,2021-06-06,54708072,1158712
EURO,2021-06-07,54751841,1159761
EURO,2021-06-08,54804299,1161360
EURO,2021-06-09,54858530,1162708
EURO,2021-06-10,54922374,1164098
EURO,2021-06-11,54974544,1165321
EURO,2021-06-12,55020209,1166267
EURO,2021-06-13,55060334,1167028
EURO,2021-06-14,55106815,1167882
EURO,2021-06-15,55155372,1169105
EURO,2021-06-16,55203955,1170272
EURO,2021-06-17,55254655,1171347
EURO,2021-06-18,55306026,1172418
EURO,2021-06-19,55354415,1173303
EURO,2021-06-20,55398216,1174064
EURO,2021-06-21,55446646,1174941
EURO,2021-06-22,55500939,1176046
EURO,2021-06-23,55559901,1177216
EURO,2021-06-24,55621658,1178341
EURO,2021-06-25,55682244,1179521
EURO,2021-06-26,55739346,1180666
EURO,2021-06-27,55792595,1181622
EURO,2021-06-28,55862550,1182595
EURO,2021-06-29,55933150,1183939
EURO,2021-06-30,56012966,1185171
EURO,2021-07-01,56102879,1186274
EURO,2021-07-02,56190674,1187330
EURO,2021-07-03,56264326,1188286
EURO,2021-07-04,56331408,1189269
EURO,2021-07-05,56440404,1190278
EURO,2021-07-06,56534894,1191364
EURO,2021-07-07,56642817,1192480
EURO,2021-07-08,56750883,1193644
EURO,2021-07-09,56872833,1194680
EURO,2021-07-10,56974336,1195651
EURO,2021-07-11,57067184,1196778
EURO,2021-07-12,57195566,1197729
EURO,2021-07-13,57348446,1198871
EURO,2021-07-14,57483457,1199942
EURO,2021-07-15,57649338,1201041
EURO,2021-07-16,57817182,1202109
EURO,2021-07-17,57955135,1203108
EURO,2021-07-18,58069589,1204365
EURO,2021-07-19,58243343,1205387
EURO,2021-07-20,58418792,1206545
EURO,2021-07-21,58585784,1207685
EURO,2021-07-22,58755600,1208853
EURO,2021-07-23,58978242,1209984
EURO,2021-07-24,59045854,1211102
EURO,2021-07-25,59167994,1212618
EURO,2021-07-26,59333336,1213681
EURO,2021-07-27,59496437,1214924
EURO,2021-07-28,59666258,1216313
EURO,2021-07-29,59841375,1217400
EURO,2021-07-30,60012692,1218639
EURO,2021-07-31,60142324,1219803
EURO,2021-08-01,60273200,1220896
EURO,2021-08-02,60436129,1222131
EURO,2021-08-03,60593298,1223595
EURO,2021-08-04,60773605,1224990
EURO,2021-08-05,60952786,1227197
EURO,2021-08-06,61128286,1228535
EURO,2021-08-07,61278326,1229776
EURO,2021-08-08,61390571,1230791
EURO,2021-08-09,61574160,1232248
EURO,2021-08-10,61740202,1234624
EURO,2021-08-11,61930152,1236098
EURO,2021-08-12,62111621,1237580
EURO,2021-08-13,62302841,1239103
EURO,2021-08-14,62450560,1240474
EURO,2021-08-15,62595652,1241801
EURO,2021-08-16,62751085,1244171
EURO,2021-08-17,62918538,1245912
EURO,2021-08-18,63110648,1247649
EURO,2021-08-19,63300776,1249445
EURO,2021-08-20,63488215,1251097
EURO,2021-08-21,63649533,1252735
EURO,2021-08-22,63791155,1254222
EURO,2021-08-23,63950681,1256963
EURO,2021-08-24,64144374,1258955
EURO,2021-08-25,64335932,1260880
EURO,2021-08-26,64525439,1262899
EURO,2021-08-27,64682256,1264798
EURO,2021-08-28,64858639,1266401
EURO,2021-08-29,64997192,1268041
EURO,2021-08-30,65142701,1270200
EURO,2021-08-31,65305219,1271931
EURO,2021-09-01,65514577,1275147
EURO,2021-09-02,65705114,1277331
EURO,2021-09-03,65877317,1279306
EURO,2021-09-04,66041073,1281182
EURO,2021-09-05,66170410,1282876
EURO,2021-09-06,66306858,1285523
EURO,2021-09-07,66490035,1287737
EURO,2021-09-08,66664519,1289757
EURO,2021-09-09,66854223,1291879
EURO,2021-09-10,67024533,1293961
EURO,2021-09-11,67173739,1295717
EURO,2021-09-12,67300311,1297271
EURO,2021-09-13,67454821,1299886
EURO,2021-09-14,67622218,1302263
EURO,2021-09-15,67785152,1304431
EURO,2021-09-16,67962962,1306589
EURO,2021-09-17,68128001,1308704
EURO,2021-09-18,68280256,1310548
EURO,2021-09-19,68414092,1312113
EURO,2021-09-20,68568205,1314647
EURO,2021-09-21,68732693,1317025
EURO,2021-09-22,68904531,1319314
EURO,2021-09-23,69078970,1321561
EURO,2021-09-24,69245202,1323748
EURO,2021-09-25,69395225,1325578
EURO,2021-09-26,69532624,1327250
EURO,2021-09-27,69682471,1329707
EURO,2021-09-28,69854063,1332126
EURO,2021-09-29,70037684,1334584
EURO,2021-09-30,70224324,1336916
EURO,2021-10-01,70403784,1339165
EURO,2021-10-02,70562453,1341169
EURO,2021-10-03,70706531,1343014
EURO,2021-10-04,70862164,1345578
SEARO,2020-01-22,4,0
SEARO,2020-01-23,4,0
SEARO,2020-01-24,5,0
SEARO,2020-01-25,7,0
SEARO,2020-01-26,9,0
SEARO,2020-01-27,10,0
SEARO,2020-01-28,16,0
SEARO,2020-01-29,16,0
SEARO,2020-01-30,17,0
SEARO,2020-01-31,22,0
SEARO,2020-02-01,22,0
SEARO,2020-02-02,23,0
SEARO,2020-02-03,24,0
SEARO,2020-02-04,30,0
SEARO,2020-02-05,30,0
SEARO,2020-02-06,30,0
SEARO,2020-02-07,30,0
SEARO,2020-02-08,37,0
SEARO,2020-02-09,37,0
SEARO,2020-02-10,37,0
SEARO,2020-02-11,38,0
SEARO,2020-02-12,38,0
SEARO,2020-02-13,38,0
SEARO,2020-02-14,38,0
SEARO,2020-02-15,39,0
SEARO,2020-02-16,39,0
SEARO,2020-02-17,40,0
SEARO,2020-02-18,40,0
SEARO,2020-02-19,40,0
SEARO,2020-02-20,40,0
SEARO,2020-02-21,40,0
SEARO,2020-02-22,40,0
SEARO,2020-02-23,40,0
SEARO,2020-02-24,40,0
SEARO,2020-02-25,42,0
SEARO,2020-02-26,45,0
SEARO,2020-02-27,45,0
SEARO,2020-02-28,46,0
SEARO,2020-02-29,47,0
SEARO,2020-03-01,47,1
SEARO,2020-03-02,52,1
SEARO,2020-03-03,52,1
SEARO,2020-03-04,75,1
SEARO,2020-03-05,81,1
SEARO,2020-03-06,86,1
SEARO,2020-03-07,91,1
SEARO,2020-03-08,105,1
SEARO,2020-03-09,122,1
SEARO,2020-03-10,148,1
SEARO,2020-03-11,170,3
SEARO,2020-03-12,192,3
SEARO,2020-03-13,246,7
SEARO,2020-03-14,305,8
SEARO,2020-03-15,382,8
SEARO,2020-03-16,451,8
SEARO,2020-03-17,560,9
SEARO,2020-03-18,675,24
SEARO,2020-03-19,869,31
SEARO,2020-03-20,1044,39
SEARO,2020-03-21,1309,45
SEARO,2020-03-22,1635,58
SEARO,2020-03-23,1947,63
SEARO,2020-03-24,2208,73
SEARO,2020-03-25,2541,79
SEARO,2020-03-26,2834,107
SEARO,2020-03-27,3255,117
SEARO,2020-03-28,3581,138
SEARO,2020-03-29,3899,154
SEARO,2020-03-30,4401,170
SEARO,2020-03-31,4813,189
SEARO,2020-04-01,5690,237
SEARO,2020-04-02,6466,268
SEARO,2020-04-03,6802,283
SEARO,2020-04-04,7532,311
SEARO,2020-04-05,8349,335
SEARO,2020-04-06,9846,389
SEARO,2020-04-07,10712,422
SEARO,2020-04-08,11704,478
SEARO,2020-04-09,13018,569
SEARO,2020-04-10,14259,622
SEARO,2020-04-11,15559,690
SEARO,2020-04-12,16908,787
SEARO,2020-04-13,18714,847
SEARO,2020-04-14,20294,950
